-18004,-10880,-12220,-12532,3316,6748,4448,4744,2716,1096,2572,616,6312,13448,11068,15232,32264,-32768,-11544,-12904,-15364,-13208,-9208,-756,8236,8832,4992,3396,3840,-11544,-13828,-9576,-8,10144,0,0,0,0
7832,5716,1460,2304,4704,11396,31292,8660,-24884,-19796,-12492,-8692,-8892,3220,11484,9704,6568,2740,-3800,-6196,-540,11100,11112,16564,9644,-15820,-19716,-10692,-11504,-8796,-4824,-3036,5132,8256,0,0,0,0
9784,4140,3572,4824,3724,14148,8768,17096,21384,-14940,-20592,-13004,-15140,-11812,-1980,4684,8976,10172,7288,2644,252,2124,-5616,2520,10740,8532,9124,22724,-916,-30136,-11920,-14056,-11032,-10600,0,0,0,0
2272,5304,4144,972,1568,632,-1380,1676,11292,32767,-20504,-16448,-10596,-8308,-10844,-11484,1308,10224,8592,5244,2192,-1536,3332,24352,6916,15280,32767,-9592,-24292,-11268,-11608,-9368,-12364,-8672,0,0,0,0
-3852,5888,6844,-8080,7872,6392,8216,4548,2836,588,704,10740,16680,13200,21812,22408,-9080,-18700,-10364,-13684,-10964,-10376,60,10740,9060,4380,3548,1208,944,9108,7756,17720,17832,22328,0,0,0,0
1504,1680,1816,964,-3392,-14020,11008,14820,10340,26952,32767,25136,15748,15584,10792,5196,4560,3960,-348,-3428,-5736,-10068,-11932,5292,11452,13592,32767,-2624,-5448,-6224,-9076,-2456,7296,11076,0,0,0,0
10280,24520,32767,20656,14024,13924,10784,17344,14776,4852,3872,-1588,-1620,-1076,-680,-2376,-12536,-1392,5284,7876,23316,-2048,-6812,-12876,3428,12568,9916,27516,32767,32767,11476,12088,17780,7836,0,0,0,0
8900,5580,4404,-3660,-8244,-6272,-7252,-10328,-2528,7796,10756,12112,30136,32767,18128,13104,13700,16972,11360,7168,2936,3948,2396,-3232,-3912,-4652,-4296,-2716,-9204,-5136,4288,9948,12192,29288,0,0,0,0
32767,19504,14060,16320,15016,8312,5412,4248,1788,-1048,-3752,-2592,-3352,29172,32767,12764,14500,17736,16528,8372,5580,2116,3260,-1132,-3436,-4208,2052,9464,12572,10488,13796,32767,32767,16052,0,0,0,0
16088,14228,6600,4888,4780,2900,-492,-3112,-2844,-5792,-9276,1632,11032,10424,7748,27536,32767,22096,15828,18064,15964,8972,11036,6592,5120,-1284,-4068,-6608,-7004,-4256,6896,10556,10108,18956,0,0,0,0
32767,32312,13076,12116,17616,15848,6832,4164,4484,1200,-2368,-2860,-2384,-10448,-9220,2456,10984,9764,6428,32767,32767,11224,15724,16656,11664,7444,3984,2588,508,-708,-1396,-6800,6048,11460,0,0,0,0
10600,23556,32767,23280,11988,15544,13688,7156,6188,1392,1836,-944,-2948,-2040,-1492,-8296,-9496,4852,13956,12848,12516,32767,32568,11200,12780,19472,12392,9852,4860,2916,-76,-1964,420,-2984,0,0,0,0
-7656,-2984,7596,9872,9928,11444,32767,21856,15756,18728,11404,7808,3852,3500,-284,-1144,-1780,-1600,-7848,-8060,3036,10088,13492,18544,32767,15428,9204,15008,11260,4920,1160,2388,3988,728,0,0,0,0
-5768,-5956,-5896,-4752,1748,8184,15748,19060,18176,8576,11108,32767,32767,1200,-6312,-2980,-4216,-11700,-6724,-8356,-7224,-4032,944,1492,5864,14288,15528,24436,19804,16324,19272,32767,32767,-3216,-8012,-4448,-4888,-9792
-7764,-5724,-5628,-2360,1448,2800,8008,17968,21288,21240,19392,14424,21804,32767,32767,5636,-7264,-6480,-2720,-4828,-3712,-2268,-4480,-288,-84,3076,2760,3640,10524,13776,17524,17644,18036,13564,14676,32767,25848,-9916
1596,-7764,-5100,-5888,-8976,-8516,-4300,-4968,-1240,532,2964,9128,18916,17828,18440,12196,8368,12500,32767,32767,-3044,-4048,-3368,-2328,-9136,-6068,-3888,-4000,-2176,1060,1516,3776,10804,15516,20992,24728,13928,-7548
-960,-2936,-3416,-1052,-44,624,4972,8284,11888,14668,15244,10748,10640,9484,9900,27936,32767,12160,-8036,-5704,-6956,-11752,-10240,-11740,-7572,-8644,-4800,-3636,-2656,-788,668,5032,10296,6016,12608,32767,32767,1844
-8592,-4592,-5548,-11696,-10596,-7028,-5640,-5676,-3540,-1504,28,2328,8788,11896,14352,14420,10240,8312,11208,32767,32767,-4472,-8552,-6544,-5472,-13016,-10532,-9148,-7448,-5016,-5148,-2488,-496,940,3680,9012,12264,12736
15112,15788,12536,7500,32767,32767,-40,-6680,-1288,-3916,-12220,-8076,-7364,-5024,-1724,-1248,596,2128,10756,14160,15816,17312,10980,7940,17000,32767,31612,-2732,-5620,-2672,-4440,-8280,-4292,-1204,-676,848,4660,9136
10912,16208,16680,10260,10980,16244,32767,32767,-3448,-6356,-6252,-12036,-12520,-8880,-6764,-1700,-180,32767,-1796,-7824,-6040,-4960,-11348,-10800,-8828,-6888,-3564,-3728,-2376,-892,6332,14224,19524,21960,15528,13876,19572,32767
28672,-5604,-9308,-4340,-7200,-8600,-9720,-9016,-6188,-3184,-2116,-884,7144,10540,16788,14492,11680,32767,6260,-6756,-4856,-6404,-10720,-9580,-7008,-7124,-2104,-1504,1064,3176,9484,13948,17804,16436,10096,13720,32767,32767
-3208,-2756,-3220,-3124,-3688,3724,10624,17280,32767,30708,19376,30076,32767,32767,5052,-5432,-6056,-2936,-8352,-3988,-1632,-1508,2212,5264,8764,15632,17732,29492,29224,17684,32767,32767,32767,-7244,784,0,0,0
7004,-4180,-520,2320,276,2080,5036,8100,7400,14756,16500,17052,24264,22796,17656,32767,32767,32767,2284,-6948,-5160,488,636,-368,2428,1716,2832,7688,11060,16096,14332,15520,25348,25428,16332,0,0,0
28464,32767,32767,20528,-5316,868,-2424,512,3816,6844,11656,14644,16344,22176,19948,15276,21320,32767,32767,32767,-7808,-2268,952,-6276,-2832,-568,-2900,44,2116,3888,6848,14656,16292,27520,19608,0,0,0
14788,25980,32767,32767,19400,-3040,-7524,-5032,-3468,-5056,-1264,-884,56,2924,4124,7392,13672,14136,23568,25612,14236,27328,32660,32767,24772,-2100,1244,-2044,-7228,-1896,-4140,580,5940,6292,12188,0,0,0
15916,19184,24392,20776,17372,30252,32767,32767,3952,-3740,-1544,-5896,16832,30184,32767,32767,7420,-964,-4088,-1284,-7456,-1648,-436,-1732,1944,5208,6836,12136,16232,15440,22564,16700,18608,32767,32767,0,0,0
32767,984,-11640,-9240,-6616,-8980,-5948,-5448,-4788,1064,2484,32767,-6824,-7936,-3636,-7696,-6172,-5460,-7016,-2212,3836,6448,13112,18828,23180,22212,15892,32767,32767,32767,3048,-8284,-5092,-4016,-9024,0,0,0
-7736,-3568,-6088,-1736,-344,17052,25108,19328,18228,32767,32767,32767,-2140,-6584,-4696,-6168,-2900,-8436,-972,5200,6036,7988,15564,15828,18884,23464,16180,26012,32767,32767,14504,-6616,-6532,-736,4992,0,0,0
12256,16348,19720,22520,26712,16660,32767,32767,32767,1452,-3464,1856,-1608,-5660,-1484,-4324,-104,4812,9944,16080,15444,18256,26632,20160,23192,32767,32767,15440,-3812,-6588,-1316,-6032,-772,-2088,1124,0,0,0
976,1228,7084,11320,21988,10864,-3596,-7328,-6536,-4220,-5464,-3236,472,1648,8892,20792,23080,4480,-1456,-4292,9036,23068,11880,-2964,256,-116,-4472,-3820,-8380,-5596,-4036,-4992,0,0,0,0,0,0
64,2940,10112,13036,5884,-3324,-6808,-6400,32767,8456,2888,5140,-632,-5648,-9596,-6404,-8352,-7820,-3284,320,-2460,5612,23560,13256,640,816,-9296,32767,4828,7244,1044,2516,0,0,0,0,0,0
-6156,-8244,-4524,-5344,20984,6136,2516,-2156,-5356,-7100,-2688,-4696,-2952,-2220,-780,844,7600,14900,24092,18108,2048,-2908,-4164,-3792,972,1692,3276,11236,15832,20512,7308,-4224,0,0,0,0,0,0
-7480,9132,20668,5476,1092,392,-3072,-6636,-4604,-7536,-6408,-912,268,1248,5844,14148,22148,20524,44,-4260,-8988,32767,7620,11184,3660,-3180,-6956,-7060,-6600,-4212,-4436,-2532,0,0,0,0,0,0
-560,3224,10444,-1532,-4892,3932,32767,2840,14304,2096,-4620,-8808,18680,15188,-996,-2800,-3616,32767,1456,14924,4936,-5152,-6048,-5700,-6720,-6256,-4776,-2776,1724,10788,11608,19900,0,0,0,0,0,0
14672,-5268,-3168,-2780,32767,14232,10868,-852,-6136,-6992,-6800,-7252,-6028,-4508,-1424,944,13300,29864,6436,-3560,-4432,-352,32767,12444,5816,2736,-5032,-6800,-7352,-4484,-5320,-3800,0,0,0,0,0,0
-1532,5012,13848,-1196,-5580,212,21176,5464,-620,-4960,-6732,-8104,-6672,-7248,-3216,324,1580,5020,14072,23448,11420,-2752,-6308,192,32767,10608,4556,2572,-11124,-11528,-7856,-8380,0,0,0,0,0,0
-7400,-3196,-2708,3296,13540,18428,21332,748,-5648,-6780,3384,28688,9112,5460,2476,-5412,-8020,-7980,-7760,-5076,-544,3180,9808,20280,12844,-1988,-4584,-3180,-1712,-180,1596,6840,0,0,0,0,0,0
-228,1048,-208,-5104,-3248,11348,19236,23380,27284,32767,24572,-9220,-11328,-14552,-4344,-1432,8904,8336,7024,8420,7056,508,-1924,14340,24700,15276,32767,32767,6456,-13360,-13028,-11304,-6632,-4616,0,0,0,0
-2784,1076,4424,-1224,-2180,-1332,-1192,-5236,1324,15612,19004,16420,31312,32767,14020,-17304,-11580,-10044,-6496,-4160,-4296,1280,3080,780,324,1864,-696,4068,10772,13816,16568,32767,32767,-1060,0,0,0,0
-11392,-13276,-9532,-7344,-6012,-1340,2972,2436,852,2960,14832,16528,20760,30900,20448,-11224,-12580,-9300,-5016,-6196,-6032,848,2760,4036,2488,1732,560,596,4944,12304,18560,32767,17880,-1068,0,0,0,0
-10492,-9808,-4572,-5768,-9808,-4424,-2012,-504,-820,-832,-588,-3944,1732,12732,18804,22500,32767,10192,-10336,-9212,-8868,-3536,-10100,-2124,180,4772,4772,1852,1928,-10900,-6164,-9360,-8112,1964,0,0,0,0
2076,1272,1260,-1596,4624,15620,31168,28008,100,-8200,-11212,-5076,-7648,-3120,1736,4200,1880,864,-2720,-1236,6220,18228,17896,22420,32767,31896,-8284,-12256,-12256,-7664,-3900,-8336,4624,3484,0,0,0,0
6840,5280,2488,1704,2616,13668,19624,21392,29412,22848,6572,-11032,-8464,-6800,-3036,-8304,344,2956,4224,1268,-948,1516,-2392,3772,12348,14088,15068,29512,30876,-620,-9220,-9568,-5596,-12876,0,0,0,0
-9156,-1976,-100,-1152,536,280,-316,3144,13420,32767,30596,-2652,-12384,-12244,-2648,-8936,-2864,5528,5276,2332,-492,-2072,772,14212,8580,13672,32767,26860,1524,-13400,-11112,-11632,-11676,-8492,0,0,0,0
-1880,240,1728,-7404,-2932,2060,3520,100,-12,-2204,-2676,3124,7060,12236,16100,27792,25408,904,-12520,-10320,-6488,-8532,-8844,-2904,1460,100,-416,-1088,-888,3584,5320,9720,14676,21496,0,0,0,0
-592,-768,-644,-1704,-7220,-7488,6820,8352,5768,27048,32767,12208,7036,7308,-24,-892,1052,556,-2632,-3628,-5604,-8232,-7404,15152,10644,3592,23044,-4612,-5100,-5828,-6040,-2936,2012,4612,0,0,0,0
2936,18456,32767,6668,5240,8224,7320,9004,8704,1040,-1372,-4152,-3208,-4828,-4892,-4636,-14176,-3168,1732,4232,17788,-4940,-7764,-9260,3396,7980,5304,16992,32767,32212,7432,6768,14580,2072,0,0,0,0
2864,-956,-2192,-8228,-10776,-10456,-9772,-11796,-9120,-2616,2516,2432,19532,32767,5216,4736,7200,10184,2800,-1544,-3468,-4884,-4764,-7516,-8796,-8556,-7648,-7192,-13068,-9080,-2164,1188,2084,20972,0,0,0,0
32767,11816,8760,9324,11392,-344,-336,-3064,-3768,-6596,-9008,-7904,-7684,22960,32767,6628,7372,11272,9224,-1284,-3360,-5792,-5464,-7572,-7616,-10232,-12632,-3792,1072,2052,10016,32767,23424,9836,0,0,0,0
8588,10832,1220,-4152,-3268,-5224,-6864,-9440,-9100,-10028,-9808,-4132,4704,3464,968,23044,32767,8144,9336,11896,8508,2804,3672,1944,-88,-5176,-7408,-9840,-8548,-8872,1988,3700,5164,19492,0,0,0,0
32767,19160,9336,7224,10388,12528,2016,-1912,-3408,-5172,-7220,-8560,-8072,-11804,-11016,-4600,-368,2536,3912,31576,29904,10260,10324,11784,4032,1308,-1056,-4368,-7624,-9032,-6680,-10284,-1476,3232,0,0,0,0
4596,22700,32767,14620,8952,10844,9664,1396,104,-5012,-5272,-7852,-8464,-9192,-8116,-12192,-11760,-3948,3780,5348,9444,32767,29508,10436,9420,13036,4472,996,-2204,-7384,-7068,-7548,-8188,-8268,0,0,0,0
-11392,-8788,-2264,140,1800,15584,32767,13380,9456,12180,7312,336,-3996,-7352,-8940,-9576,-10432,-9372,-12280,-11404,-4312,516,6424,19552,32767,12904,7296,8364,8688,-2468,-4416,-6916,-6016,-6252,0,0,0,0
-12284,-12228,-13244,-10136,-5832,-9496,-16752,-19648,-20808,-21160,-32204,-32768,-1348,20816,5024,6272,-9880,-10840,-14936,-11776,-10940,-13388,-20476,-14744,-10836,-8504,-5900,-12232,-18452,-27696,-32768,-32768,13496,14444,8588,4088,-9552,-12924
-15084,-14272,-11516,-18468,-17448,-14696,-11448,-10056,-10004,-12436,-14564,-18968,-24804,-32768,-10668,17976,4288,7052,1296,-13972,-20828,-18044,-17416,-17720,-14624,-16848,-14908,-13260,-10500,-10528,-14180,-10928,-16328,-19984,-32768,-32768,18692,9884
14656,6012,3464,-4928,-12012,-13648,-14908,-15328,-15576,-16296,-14440,-9972,-11776,-13272,-14148,-20360,-21100,-30488,-32768,13392,16892,1800,4752,-2408,-13876,-17672,-19260,-15416,-16676,-17280,-17092,-15644,-12160,-8644,-14644,-18888,-18812,3796
412,-10756,-15280,-19272,-17328,-20152,-16428,-14436,-10944,-10616,-13332,-17756,-14532,-16528,-29468,-32768,-13160,20680,2340,3192,-1868,-5972,-9108,-9172,-11744,-12772,-18012,-16056,-15936,-14464,-14348,-11620,-18464,-24032,-32768,-32768,29944,2496
3144,2280,-5516,-11972,-13176,-15436,-13140,-13668,-16776,-16688,-15652,-14336,-11876,-11512,-13556,-17164,-16388,-20800,-32768,-32768,16124,11972,1320,3816,-1668,-9984,-10712,-12392,-12448,-16892,-16948,-17628,-16028,-14352,-12836,-10612,-12640,-14360
-14664,-17576,-22512,-32768,-32768,1516,16240,3352,5172,-2240,-11952,-13020,-15304,-12068,-14108,-17068,-15360,-14040,-9460,-11308,-15824,-16456,-18264,-23864,-32768,-32768,23316,8612,4180,1624,-16848,-11776,-13900,-15748,-16032,-14720,-11320,-10768
-10176,-17528,-17608,-14996,-17808,-32768,-32768,17772,3064,140,-564,-9512,-10956,-12992,-14292,-16892,-16364,8852,14352,3500,4312,-3632,-11672,-14964,-12116,-14352,-15540,-17868,-16612,-14276,-11596,-12640,-16220,-15272,-17804,-24744,-32768,-32396
11884,876,1480,-384,-5716,-10556,-15924,-15232,-14576,-14692,-15544,-13660,-11396,-11464,-19248,-16488,-15856,-10420,3952,3960,1672,-2764,-9720,-13992,-13808,-14272,-14048,-14948,-13152,-11292,-9412,-13072,-11292,-16848,-21000,-32408,-32768,11020
-11300,-11404,-12072,-10288,-11552,-4724,-168,-9236,-16320,-16868,-3360,-32768,-32768,-1704,21616,10016,7856,-984,-9028,-17616,-16612,-14996,-17492,-11932,-8368,-4208,-3828,-14292,-15752,-18784,-32768,-32768,22192,13136,11168,0,0,0
-3580,-8912,-19712,-18428,-15204,-16420,-15504,-14420,-12268,-9352,-5232,-5540,-9912,-14884,-17472,-32768,-32768,12896,22508,9292,11148,5484,-12132,-18208,-18252,-14852,-16552,-16876,-13008,-10280,-5728,-3412,-11084,-14360,-11988,0,0,0
-26820,-32768,-17924,20644,6340,10344,-20368,-16188,-13944,-13792,-11332,-7008,-6116,-16868,-14724,-11124,-29860,-32768,-32768,20404,11172,13364,868,-7168,-15888,-19508,-18380,-15804,-14352,-14224,-11712,-5744,-6148,-15360,-12968,0,0,0
-14008,-31916,-32768,-30100,27440,9444,9108,2508,-7044,-14776,-15320,-15428,-14608,-17276,-16248,-14880,-7708,-6676,-11084,-16608,-14772,-30396,-32768,-27124,26644,5132,-1092,-10472,-12212,-7452,-18296,-11156,-12020,-17308,-11464,0,0,0
-7092,-9004,-12280,-14176,-12080,-32768,-32768,496,23476,10784,3048,-4764,-10092,-24288,-32768,-10072,23752,6584,13004,-3528,-12344,-17360,-19036,-18800,-17544,-16248,-12900,-10228,-9076,-7464,-17384,-8020,-16020,-32768,-32768,0,0,0
20176,20956,6520,6888,-192,-6724,-6304,-15140,-17408,-17552,-14784,24904,10800,12612,3852,-3052,-6232,-15740,-12020,-11884,-12516,-8764,-6100,-8580,-11648,-14192,-13696,-30244,-32768,8008,30204,9916,12588,-1736,-9580,0,0,0
-14200,-15872,-15348,-15964,-13324,-8604,-11272,-15780,-12284,-32768,-32768,11700,9060,8568,12728,9548,-8308,-14060,-19868,-19188,-16852,-16924,-11200,-4792,-7696,-8596,-11700,-28944,-32768,-27932,31496,9588,8460,-452,-13364,0,0,0
-9740,-5104,-6948,-12716,-10836,-15912,-32768,-32768,1956,14976,14104,3892,-8592,-13860,-18328,-16648,-17464,-18136,-12456,-7760,-6188,-8100,-14764,-11632,-28600,-32768,-32768,28916,8772,12556,5228,-6444,-11452,-15652,-20116,0,0,0
-12672,-10920,-7692,-10160,-21288,-32768,-16828,-7448,-10460,-7276,-9940,-13636,-11576,-7168,-4956,-12352,-32768,-32768,-4944,-11024,-32768,-32768,-15052,-8340,-16624,-16572,-14912,-14692,-11212,-7780,-8216,-10684,0,0,0,0,0,0
-7304,-3260,-11928,-23240,-30676,-14656,-11188,-31684,-32768,-21468,-10236,-15024,-18284,-13276,-9284,-9304,-8632,-14760,-5700,-7212,-7688,-336,-29156,-32768,-16180,728,-24112,-27632,-22280,-17668,-10904,-14692,0,0,0,0,0,0
-14220,-11744,-8980,-10480,-17696,-14648,-17632,-15484,-8360,-9368,-9560,-11172,-12476,-14444,-9836,-8920,-6820,-8756,-18940,-32768,-26884,-268,-8664,-14096,-14212,-11320,-8988,-8372,-13124,-25720,-29112,-1248,0,0,0,0,0,0
-11744,-32768,-32768,-15408,-6560,-17532,-15816,-13804,-10860,-8656,-12704,-13160,-10672,-9392,-5644,-11224,-19372,-32660,-17904,-2312,-15416,-32768,-16828,-19568,-14416,-13436,-7168,-7680,-7504,-8036,-9204,-9920,0,0,0,0,0,0
-8892,-5984,-6252,-10948,-940,-26716,-32768,-15428,-19216,-15488,-12920,-5336,-18324,-31368,-15316,-2096,-18080,-32768,-3508,-17648,-15952,-11980,-8372,-6176,-7008,-10548,-10232,-8564,-2336,-10684,-13292,-18648,0,0,0,0,0,0
-31088,-12868,-5868,-24512,-32768,-13936,-18420,-9996,-9776,-6940,-9524,-9232,-11352,-7788,-7764,-5348,-3880,-28964,-32768,-6772,460,-14740,-32768,-21600,-17252,-10820,-10152,-6076,-8564,-8564,-10052,-13968,0,0,0,0,0,0
-11056,-4672,-8200,-14108,-13772,-32768,-32768,-16536,-6200,-9656,-10480,-11300,-8316,-8788,-13528,-8960,-7064,-2704,-13360,-21772,-31504,-9876,-10024,-29744,-32768,-14184,-12584,-15264,-10524,-8404,-9332,-7980,0,0,0,0,0,0
-15172,-12176,-7864,-3988,-15044,-19100,-26812,-23388,-5228,-7108,-31016,-32768,-15724,-15136,-17000,-11108,-5772,-7292,-8784,-12320,-6984,-4008,-8544,-18508,-28748,-13284,-4548,-12704,-14808,-11864,-10724,-7776,0,0,0,0,0,0
-12632,-11632,-10196,-10540,-15316,-15844,-9168,1776,-3008,-21948,-10352,-2968,-3248,-8616,-6892,-17680,-21408,-11964,-11336,-8932,-14932,-8268,-12288,-16976,-3864,-6752,-20364,-32768,9652,-2800,-7628,-8592,-8848,-13540,0,0,0,0
-10296,-10644,-10768,-11564,-16216,-14228,-10236,-16240,-15236,-13692,-11416,-11424,-12464,-30276,11580,-3216,-8640,-10360,-9828,-15332,-14792,-11852,-12388,-13408,-15232,-14124,-16764,-12088,-14072,-13900,-13576,-21284,-25836,6764,0,0,0,0
-4048,-8248,-11636,-4992,-12728,-16460,-14512,-14508,-14524,-22852,-11548,20,4068,3684,-32768,11416,-7792,-9336,-10340,-12864,-17320,-13640,-11912,-9556,-17580,-16108,-14536,-18684,-8632,-6916,3960,4148,-17916,-1360,0,0,0,0
-11988,-9612,-11420,-15608,-9680,-12460,-13428,-11364,-15004,-13640,-11480,-16124,-16648,-1824,2044,19496,-26992,5492,-1880,-12808,-12444,-16700,-14452,-15468,-13216,-10916,-14012,-13496,-12456,-8324,-14744,-10596,-9560,-12016,0,0,0,0
-11148,-9608,-14900,-12996,-17928,400,-5400,-32280,13712,-11244,-7556,-12560,-14320,-16188,-12856,-11448,-10472,-16168,-16120,-17008,-15284,-7952,-7996,-292,-27464,-7588,-5944,-5160,-10620,-10392,-14340,-14276,-20268,-11452,0,0,0,0
-10500,-16128,-13472,-13452,-16504,-12860,-2076,3220,-15628,-14988,1048,-9640,-12492,-10836,-14868,-13380,-14176,-9088,-8508,-14932,-14824,-13224,-15852,-18092,-9436,-6552,-5436,-6924,-24136,21064,-8244,-9900,-11368,-15092,0,0,0,0
-12620,-8536,-10984,-15680,-15288,-13580,-16008,-12520,-6068,-21812,916,-11244,-6264,-9108,-13232,-14656,-16964,-11656,-9900,-14580,-14376,-14088,-11768,-6136,-11712,-6260,-16408,-20120,2288,-6324,-6964,-11916,-8312,-13184,0,0,0,0
-16308,-16296,-14116,-17404,-13328,-11800,-10148,-14484,-15596,-14436,-14848,-6164,1116,-11912,-1176,-27276,-14448,4764,-6176,-8044,-11068,-11420,-13104,-9824,-9612,-12088,-14376,-14504,-12980,-9720,-9320,-2932,-1256,7868,0,0,0,0
-14088,-14016,-13784,-13244,-13220,-24696,-20744,-2544,4724,15392,-32768,-2836,3668,1228,-1292,-6260,-15556,-18416,-15172,-16920,-13544,-15396,-27276,-23264,7132,2084,19840,-16180,-15796,-15040,-22612,-21968,-13728,-3232,0,0,0,0
100,5980,-7576,-4108,2656,2968,-1496,-6000,-13948,-13420,-11964,-12280,-14008,-14708,-15548,-14420,-25992,-15640,-6940,-4216,7812,-15520,-14376,-23960,-18300,-6120,-276,1472,-2752,-32768,-7264,2604,-3852,-12208,0,0,0,0
-14368,-13896,-12232,-13772,-14744,-14156,-13096,-14884,-16084,-8464,740,2584,14540,-2884,10820,4820,4212,564,-4024,-9284,-12676,-10860,-11532,-13544,-13644,-14028,-12640,-11524,-18732,-15832,-10288,-5812,4336,10480,0,0,0,0
-9192,-3260,2640,2340,-2800,-7356,-12572,-10300,-11916,-13628,-13356,-13844,-11800,10600,-15304,-3376,3156,1596,-1456,-6464,-9264,-9696,-9620,-11524,-11752,-11304,-15268,-11172,-3948,3768,14368,5380,-32768,3340,0,0,0,0
3156,-1592,-7472,-9496,-9416,-9588,-9960,-13384,-13320,-11636,-16012,-21932,-12492,-3136,5332,9620,-18348,-3748,-744,1588,-320,-5988,-8824,-11224,-11976,-13616,-14400,-13656,-14696,-27896,-15832,168,9312,4688,0,0,0,0
-23064,-4608,-5848,108,336,-5432,-9980,-11388,-10352,-10624,-13812,-13028,-13100,-16304,-20632,-16024,-8960,440,8428,-6728,-29252,-8084,564,340,-2880,-7908,-11148,-12344,-12380,-9936,-13552,-17852,-12760,-2376,0,0,0,0
4740,4928,-21196,-7312,-4440,-2996,-6404,-11320,-10440,-11776,-10660,-10344,-12932,-12148,-12140,-14676,-18908,-19180,-7324,3104,7020,-13188,-32768,-5104,-1388,-1896,-4368,-6904,-10104,-8108,-11136,-12972,-12724,-13228,0,0,0,0
-15428,-17236,-10156,-2888,3812,4816,-15992,-7436,-3840,72,-6944,-9312,-8560,-7932,-8092,-10724,-10804,-10668,-11872,-16928,-15808,-8076,3540,10224,-17384,-12488,-5872,-4096,-9372,-9812,-10172,-7396,-8440,-12452,0,0,0,0
10376,11068,10724,13692,16908,10552,1940,-196,2548,8704,7776,-3552,1620,8472,15260,10244,10708,12380,13428,10856,8208,7948,12336,13332,17352,9284,-3360,-332,2700,3984,1612,-5660,-704,12496,10504,5908,11464,14404
12268,10568,5768,7972,10144,9128,13740,7472,-3324,-1948,1212,3516,6440,-7932,-5916,8512,13868,12776,5936,13960,9980,8792,10028,6640,6460,8808,7688,9964,12340,4720,812,1160,3060,4112,6900,-15624,2120,14524
9188,12296,10248,9744,12396,15188,10428,8944,7732,10112,9168,14644,7740,-3808,-428,584,4844,6008,-12344,-7028,4952,14076,12584,8124,10132,9860,8344,8544,5044,6172,6588,10256,11560,928,-4732,-4372,-400,12228
9252,9852,13472,11928,11280,4840,8008,9636,7388,3288,-5572,76,4116,6516,4904,3280,-3060,7952,20420,17096,10968,10536,12788,9996,9172,5136,7708,9332,7932,8572,11772,10780,1396,7040,-192,-14372,-1964,13528
13884,13040,8532,11348,12408,15376,7472,6396,8360,8756,7808,10244,10252,4788,156,-756,3576,5644,3244,-12848,-2304,12344,15188,11008,8908,10688,9868,8592,7904,5804,6720,8660,7744,8252,11656,11220,4480,468
-1964,3532,4864,3736,-13248,-12444,9652,14836,10464,10268,13884,15616,10724,7448,7460,10656,8840,12808,11948,3448,1528,-2712,1620,5468,-2560,-13876,-2508,15044,14596,11100,17192,11596,8640,9684,9432,9364,13964,9624
2412,-260,-824,5200,6876,2300,-14252,516,14816,14076,8824,11208,10664,8920,6448,10056,11124,-2460,9540,15596,12672,11208,9824,6636,8172,6172,7332,8724,7232,9844,13284,6868,140,-3996,1072,4604,-6488,-1172
-1008,15464,13148,12072,12628,12496,11104,8168,7016,9008,10512,11176,13572,5364,912,-1412,3668,-7032,13136,13740,12772,11280,13452,13000,12068,6460,8192,9880,10584,13268,12564,5528,444,3216,4756,7080,-4956,-3016
13072,11836,12572,12952,13756,21812,10768,-2000,-11256,-1836,940,17152,-18108,-29408,10844,11132,7256,7644,13864,17288,16980,11276,13020,14404,15404,8380,-7648,-7612,-756,5784,-10592,-32768,-28332,5856,7632,0,0,0
11044,13312,14016,11948,11552,7404,7448,6768,9984,13596,3200,-4612,-10732,-980,5068,912,-25084,-12816,4972,12548,8732,5800,13316,11364,13584,12652,8584,7004,12248,10656,4836,-5836,-7944,-2580,3604,0,0,0
10060,-4700,-25172,4256,6888,6884,10316,8488,9416,14044,13952,4624,-6368,-5696,-4492,3888,4148,2708,-29028,-3820,10256,5832,9552,13436,13620,13788,12560,9580,12192,13016,15484,8424,-100,-5748,-4112,0,0,0
1676,4160,1180,-22624,4076,10112,8684,6936,12064,15912,16108,13476,11816,3836,8888,13640,10368,-7844,-4152,-2108,-992,7620,-10104,-11384,4040,8684,8252,11868,17120,20324,14780,8724,9852,11204,14436,0,0,0
6940,-3168,-9488,-3228,5360,-1928,-7080,-18976,4716,12340,12496,13760,2040,4836,-22684,-32768,964,16292,9820,11216,10056,5636,5124,10144,6564,9764,11980,9780,2316,-7148,-9340,-1584,3960,-10660,-26560,0,0,0
-23752,12100,11952,7720,9212,10864,9048,11720,13612,11328,13500,-1272,2396,12160,7944,10816,16996,17704,10960,12452,15980,17736,13924,5148,-5872,-1664,4888,12564,-16196,-24652,4812,10620,7996,8964,9540,0,0,0
14996,10648,9916,10984,13932,-4332,-9380,-3356,7440,536,-18492,-9328,12100,15796,11808,3076,8232,13276,11824,9100,10100,10244,9872,720,-14024,-4828,5972,2360,-13344,-26444,-7444,12176,10604,10652,14312,0,0,0
16488,7648,-4884,-9388,-2324,3396,-6856,-32768,-29772,2692,8940,9140,14572,11756,9404,9916,8836,8272,13572,9780,1924,-4396,-10480,-932,5384,-11484,-32768,-1892,9884,10908,10868,11748,8300,9372,12416,0,0,0
